period,sex,age,initial_state,final_state,probability,mortality
2010,female,99,0,4,0.6228793841352135,0.385898529667298
2010,female,100,0,4,0.6944338106351415,0.44721958304869514
2010,female,101,0,4,0.7605184912019105,0.5106315204285328
2010,female,102,0,4,0.8184883140799574,0.5739581171762069
2010,female,103,0,4,0.8668444916683904,0.6350952064831025
2010,female,104,0,4,0.9053122915105354,0.6922863206006846
2010,female,105,0,4,0.9346099476970011,0.7442852129754736
2010,female,106,0,4,0.9560637757172797,0.7903903048933083
2010,female,107,0,4,0.9712297944972562,0.8303821781098938
2010,female,108,0,4,0.9816158849920472,0.8644119658378632
2010,female,109,0,4,0.9885255583147241,0.8928811795935192
2010,female,110,0,4,0.9930004844150967,0.9163368923305899
2010,female,111,0,4,0.9958257159419772,0.9353913004462806
2010,female,112,0,4,0.9975661058576194,0.950665487309789
2010,female,113,0,4,0.998612673513901,0.9627531681065495
2010,female,114,0,4,0.9992271236070598,0.972199345458421
2010,female,115,0,4,0.9995793162163399,0.979489422639523
2010,female,116,0,4,0.9997763586649637,0.9850453574086081
2010,female,117,0,4,0.9998839296992496,0.9892264072496475
2010,female,118,0,4,0.999941213461644,0.9923327620125626
2010,female,119,0,4,0.999970957423517,0.9946108835155518
2010,female,120,0,4,0.9999860103534264,0.9962597264039084
2010,female,50,1,4,0.007336618025480914,0.0036750620532882694
2010,female,51,1,4,0.007795146275339861,0.0039051984250393357
2010,female,52,1,4,0.008267292225403908,0.004142225127204191
2010,female,53,1,4,0.00875683015321386,0.00438804253525249
2010,female,54,1,4,0.009267823520038403,0.004644698371500278
2010,female,55,1,4,0.009804604858872025,0.004914377984925333
2010,female,56,1,4,0.010371777415113968,0.005199405616941766
2010,female,57,1,4,0.010974236056797726,0.005502255435839487
2010,female,58,1,4,0.011617205558985245,0.005825571420681408
2010,female,59,1,4,0.012306295177059935,0.0061721955877165335
2010,female,60,1,4,0.013047569322697128,0.006545204512403147
2010,female,61,1,4,0.013847635073243625,0.006947954572996018
2010,female,62,1,4,0.014713748151228837,0.0073841368138573005
2010,female,63,1,4,0.01565393990332812,0.007857842798386083
2010,female,64,1,4,0.016677168700866003,0.008373643301503364
2010,female,65,1,4,0.01779350010051205,0.008936682194579437
2010,female,66,1,4,0.01901432107525062,0.009552788420932878
2010,female,67,1,4,0.020352594689924855,0.010228609571849123
2010,female,68,1,4,0.021823162797770745,0.010971771281411136
2010,female,69,1,4,0.023443105726834727,0.011791067499809849
2010,female,70,1,4,0.025232169566876027,0.012696687723005806
2010,female,71,1,4,0.02721327362054568,0.013700488502881636
2010,female,72,1,4,0.029413112906753403,0.014816318094312608
2010,female,73,1,4,0.031862873345139944,0.016060404976575793
2010,female,74,1,4,0.0345990804237374,0.01745182327976269
2010,female,75,1,4,0.03766460571490539,0.019013050909904017
2010,female,76,1,4,0.04110985941587546,0.020770639439296357
2010,female,77,1,4,0.04499420084417231,0.022756018613658724
2010,female,78,1,4,0.04938760194546959,0.02500646255755601
2010,female,79,1,4,0.05437260038594932,0.027566249241599672
2010,female,80,1,4,0.06004657706946854,0.03048804910381253
2010,female,81,1,4,0.06652438532172239,0.03383458213498569
2010,female,82,1,4,0.07394134143059375,0.03768058391747786
2010,female,83,1,4,0.08245655251662308,0.04211511783337085
2010,female,84,1,4,0.09225649869495922,0.04724425936914933
2010,female,85,1,4,0.10355868925583456,0.05319415361745605
2010,female,86,1,4,0.11661505982342696,0.0601144004845201
2010,female,87,1,4,0.13171454785687434,0.06818164208729727
2010,female,88,1,4,0.14918395502648485,0.07760309791634967
2010,female,89,1,4,0.16938576138955241,0.08861959719859702
2010,female,90,1,4,0.19271100634524138,0.10150737696141399
2010,female,91,1,4,0.21956475874281264,0.11657754089156902
2010,female,92,1,4,0.25034123065921193,0.13417162824218554
2010,female,93,1,4,0.2853855768553695,0.15465130085589496
2010,female,94,1,4,0.3249403987246475,0.17837989236183338
2010,female,95,1,4,0.36907762276387795,0.20569377615675066
2010,female,96,1,4,0.4176213213277626,0.23686260825966776
2010,female,97,1,4,0.47007406308926836,0.2720398795876716
2010,female,98,1,4,0.5255668798411514,0.3112089430321786
2010,female,99,1,4,0.582857229778165,0.3541340926927362
2010,female,100,1,4,0.6403954936052212,0.40032966857215724
2010,female,101,1,4,0.6964652911883957,0.44906015862745574
2010,female,102,1,4,0.7493786943715848,0.49937907991333874
2010,female,103,1,4,0.7976840527237677,0.550204549515858
2010,female,104,1,4,0.8403345614981592,0.6004184207175701
2010,female,105,1,4,0.8767770037165235,0.6489686676613089
2010,female,106,1,4,0.9069473910451624,0.6949547427760308
2010,female,107,1,4,0.9311894998790039,0.7376824441235469
2010,female,108,1,4,0.950130257724846,0.7766846573225342
2010,female,109,1,4,0.9645479337905629,0.8117128092263388
2010,female,110,1,4,0.9752593679315131,0.8427084488331085
2010,female,111,1,4,0.9830388345674955,0.8697649608112146
2010,female,112,1,4,0.9885697044886245,0.8930874398801734
2010,female,113,1,4,0.9924233210723125,0.9129558794191845
2010,female,114,1,4,0.995057095969796,0.9296942105498841
2010,female,115,1,4,0.9968242114626762,0.9436458649492
2010,female,116,1,4,0.9979889668222582,0.9551554554294309
2010,female,117,1,4,0.9987437006419604,0.9645556865204076
2010,female,118,1,4,0.9992248506726448,0.9721584963165559
2010,female,119,1,4,0.9995269160687709,0.9782495073336457
2010,female,120,1,4,0.9997138830722418,0.9830850087863413
2010,female,50,2,4,0.005820187849205038,0.002914340615213229
2010,female,51,2,4,0.006852355770214453,0.003432067428524199
2010,female,52,2,4,0.007996466636589249,0.004006258371363702
2010,female,53,2,4,0.009254370704481084,0.004637940598739232
2010,female,54,2,4,0.010627028353269681,0.005327706404400612
2010,female,55,2,4,0.012114625894458669,0.006075770440451822
2010,female,56,2,4,0.013716731210138694,0.006882046889765792
2010,female,57,2,4,0.015432483035888764,0.007746243663390717
2010,female,58,2,4,0.017260806906542314,0.008667970307900452
2010,female,59,2,4,0.019200650589009247,0.009646856211891097
2010,female,60,2,4,0.021251232200530972,0.010682675882268233
2010,female,61,2,4,0.023412295081699393,0.011775478487656366
2010,female,62,2,4,0.02568436476518778,0.012925719494823351
2010,female,63,2,4,0.028069004946870018,0.014134393006262735
2010,female,64,2,4,0.030569071121700264,0.015403164296015182
2010,female,65,2,4,0.033188962401046566,0.016734502995781164
2010,female,66,2,4,0.03593487390985934,0.01813181837369804
2010,female,67,2,4,0.03881505402383896,0.019599599155446623
2010,female,68,2,4,0.041840072526191575,0.021143561356514184
2010,female,69,2,4,0.0450231075411098,0.022770808633465922
2010,female,70,2,4,0.04838026085618315,0.02449001074114221
2010,female,71,2,4,0.0519309130110045,0.026311606832557843
2010,female,72,2,4,0.055698131342368166,0.028248041598252338
2010,female,73,2,4,0.059709146071821165,0.03031404365734014
2010,female,74,2,4,0.06399591151685041,0.0325269572318051
2010,female,75,2,4,0.06859577158739476,0.03490714000537476
2010,female,76,2,4,0.07355225082192302,0.03747844222683672
2010,female,77,2,4,0.07891599415593259,0.04026878458389849
2010,female,78,2,4,0.0847458800871904,0.04331085512962485
2010,female,79,2,4,0.0911103323653659,0.046642948505317805
2010,female,80,2,4,0.09808885390029133,0.05030997367577417
2010,female,81,2,4,0.10577380184173134,0.054364658994669024
2010,female,82,2,4,0.11427241255156383,0.05886898497157356
2010,female,83,2,4,0.12370906617164877,0.06389587447316991
2010,female,84,2,4,0.13422774783951963,0.06953116540075321
2010,female,85,2,4,0.1459946094026116,0.07587587922542116
2010,female,86,2,4,0.15920045225214907,0.08304877569859204
2010,female,87,2,4,0.17406282638809314,0.09118914310407422
2010,female,88,2,4,0.1908272586255844,0.10045970553042172
2010,female,89,2,4,0.20976686988066648,0.1110494220040501
2010,female,90,2,4,0.2311793101345885,0.12317579306601512
2010,female,91,2,4,0.2553795413550518,0.13708606533157186
2010,female,92,2,4,0.2826865856839419,0.15305642790321727
2010,female,93,2,4,0.3134020550795394,0.17138794063780327
2010,female,94,2,4,0.3477783299274885,0.19239757920588707
2010,female,95,2,4,0.38597503926026827,0.21640255185476032
2010,female,96,2,4,0.42800450191370737,0.2436961602065657
2010,female,97,2,4,0.4736704359533043,0.27451425648280614
2010,female,98,2,4,0.5225094927343047,0.3089931206813529
2010,female,99,2,4,0.5737509442548876,0.3471224802881383
2010,female,100,2,4,0.6263135877957401,0.38870104514709014
2010,female,101,2,4,0.6788569568022246,0.43330515866316954
2010,female,102,2,4,0.7298933093479077,0.48028210474133926
2010,female,103,2,4,0.7779484115868526,0.528776498449889
